lessonId	position	dayId	exerciseId	type	assessmentMode	instruction	audio	display	displayFormat	options	optionsFormat	correct	targetNumber	validationResult	origin	sourceExerciseId	topic	prerequisite	introducesNewContent	assessesContent
wb1_l11	24	wb1_l11_d2	wb1_l11_d2_e9	writing		Put the words in order and write the complete question.	date / the / what / is	date / the / what / is	unknown		none	What is the date?		not-applicable:writing	wb1_l11_d2_e9		other		false	true
wb1_l11	25	wb1_l11_d2	wb1_l11_d2_e10	writing		Put the words in order and write the complete question.	you / how old / are	you / how old / are	unknown		none	How old are you?		not-applicable:writing	wb1_l11_d2_e10		other		false	true
wb1_l11	26	wb1_l11_d2	wb1_l11_d2_e11	writing		Put the words in order and write the complete question.	she / how old / is	she / how old / is	unknown		none	How old is she?		not-applicable:writing	wb1_l11_d2_e11		other		false	true
wb1_l11	27	wb1_l11_d2	wb1_l11_d2_e12	writing		Put the words in order and write the complete question.	class / when / the / is	class / when / the / is	unknown		none	When is the class?		not-applicable:writing	wb1_l11_d2_e12		other		false	true
wb1_l11	28	wb1_l11_d2	wb1_l11_d2_e13	writing		Put the words in order and write the complete question.	Mexico / who / from / is	Mexico / who / from / is	unknown		none	Who is from Mexico?		not-applicable:writing	wb1_l11_d2_e13		other		false	true
wb1_l11	29	wb1_l11_d2	wb1_l11_d2_e14	writing		Put the words in order and write the complete question.	students / where / the / are	students / where / the / are	unknown		none	Where are the students?		not-applicable:writing	wb1_l11_d2_e14		other		false	true
wb1_l11	30	wb1_l11_d2	wb1_l11_d2_e15	writing		Put the words in order and write the complete question.	season / what / it / is	season / what / it / is	unknown		none	What season is it?		not-applicable:writing	wb1_l11_d2_e15		other		false	true
wb1_l11	31	wb1_l11_d3	wb1_l11_d3_e1	multiple-choice		Choose the answer that matches the WH-question.	What is your name?		unknown	My name is Maya. | He is Leo. | She is my teacher. | I am from Brazil.	unknown	My name is Maya.		not-applicable:multiple-choice	wb1_l11_d3_e1		other		false	true
wb1_l11	32	wb1_l11_d3	wb1_l11_d3_e2	multiple-choice		Choose the answer that matches the WH-question.	Who is he?		unknown	She is my teacher. | He is Leo. | I am from Brazil. | She is in the classroom.	unknown	He is Leo.		not-applicable:multiple-choice	wb1_l11_d3_e2		other		false	true
wb1_l11	33	wb1_l11_d3	wb1_l11_d3_e3	multiple-choice		Choose the answer that matches the WH-question.	Who is she?		unknown	I am from Brazil. | She is in the classroom. | She is my teacher. | It is in July.	unknown	She is my teacher.		not-applicable:multiple-choice	wb1_l11_d3_e3		other		false	true
wb1_l11	34	wb1_l11_d3	wb1_l11_d3_e4	multiple-choice		Choose the answer that matches the WH-question.	Where are you from?		unknown	She is in the classroom. | It is in July. | It is Monday. | I am from Brazil.	unknown	I am from Brazil.		not-applicable:multiple-choice	wb1_l11_d3_e4		alphabet		false	true
wb1_l11	35	wb1_l11_d3	wb1_l11_d3_e5	multiple-choice		Choose the answer that matches the WH-question.	Where is the teacher?		unknown	She is in the classroom. | It is in July. | It is Monday. | It is September.	unknown	She is in the classroom.		not-applicable:multiple-choice	wb1_l11_d3_e5		other		false	true
wb1_l11	36	wb1_l11_d3	wb1_l11_d3_e6	multiple-choice		Choose the answer that matches the WH-question.	When is your birthday?		unknown	It is Monday. | It is in July. | It is September. | It is September third.	unknown	It is in July.		not-applicable:multiple-choice	wb1_l11_d3_e6		other		false	true
wb1_l11	37	wb1_l11_d3	wb1_l11_d3_e7	multiple-choice		Choose the answer that matches the WH-question.	What day is it today?		unknown	It is September. | It is September third. | It is Monday. | I am eleven.	unknown	It is Monday.		not-applicable:multiple-choice	wb1_l11_d3_e7		other		false	true
wb1_l11	38	wb1_l11_d3	wb1_l11_d3_e8	multiple-choice		Choose the answer that matches the WH-question.	What month is it?		unknown	It is September third. | I am eleven. | She is twelve. | It is September.	unknown	It is September.		not-applicable:multiple-choice	wb1_l11_d3_e8		other		false	true
wb1_l11	39	wb1_l11_d3	wb1_l11_d3_e9	multiple-choice		Choose the answer that matches the WH-question.	What is the date?		unknown	It is September third. | I am eleven. | She is twelve. | It is at nine o'clock.	unknown	It is September third.		not-applicable:multiple-choice	wb1_l11_d3_e9		other		false	true
wb1_l11	40	wb1_l11_d3	wb1_l11_d3_e10	multiple-choice		Choose the answer that matches the WH-question.	How old are you?		unknown	She is twelve. | I am eleven. | It is at nine o'clock. | Maya is from Mexico.	unknown	I am eleven.		not-applicable:multiple-choice	wb1_l11_d3_e10		alphabet		false	true
wb1_l11	41	wb1_l11_d3	wb1_l11_d3_e11	multiple-choice		Choose the answer that matches the WH-question.	How old is she?		unknown	It is at nine o'clock. | Maya is from Mexico. | She is twelve. | They are at school.	unknown	She is twelve.		not-applicable:multiple-choice	wb1_l11_d3_e11		numbers		false	true
wb1_l11	42	wb1_l11_d3	wb1_l11_d3_e12	multiple-choice		Choose the answer that matches the WH-question.	When is the class?		unknown	Maya is from Mexico. | They are at school. | It is spring in this example. | It is at nine o'clock.	unknown	It is at nine o'clock.		not-applicable:multiple-choice	wb1_l11_d3_e12		alphabet		false	true
wb1_l11	43	wb1_l11_d3	wb1_l11_d3_e13	multiple-choice		Choose the answer that matches the WH-question.	Who is from Mexico?		unknown	Maya is from Mexico. | They are at school. | It is spring in this example. | My name is Maya.	unknown	Maya is from Mexico.		not-applicable:multiple-choice	wb1_l11_d3_e13		other		false	true
wb1_l11	44	wb1_l11_d3	wb1_l11_d3_e14	multiple-choice		Choose the answer that matches the WH-question.	Where are the students?		unknown	It is spring in this example. | They are at school. | My name is Maya. | He is Leo.	unknown	They are at school.		not-applicable:multiple-choice	wb1_l11_d3_e14		other		false	true
wb1_l11	45	wb1_l11_d3	wb1_l11_d3_e15	multiple-choice		Choose the answer that matches the WH-question.	What season is it?		unknown	My name is Maya. | He is Leo. | It is spring in this example. | She is my teacher.	unknown	It is spring in this example.		not-applicable:multiple-choice	wb1_l11_d3_e15		other		false	true
wb1_l11	46	wb1_l11_d4	wb1_l11_d4_e1	speaking		Listen to Dialogue 1 and repeat.	Maya: What's your name? Amir: My name is Amir. Maya: Where are you from? Amir: I'm from Egypt. Maya: How old are you? Amir: I'm eleven.	Dialogue 1 — A new student Maya: What's your name? Amir: My name is Amir. Maya: Where are you from? Amir: I'm from Egypt. Maya: How old are you? Amir: I'm eleven.	mixed		none	Maya: What's your name? Amir: My name is Amir. Maya: Where are you from? Amir: I'm from Egypt. Maya: How old are you? Amir: I'm eleven.		not-applicable:speaking	wb1_l11_d4_e1		alphabet		false	true
wb1_l11	47	wb1_l11_d4	wb1_l11_d4_e2	speaking		Listen to Dialogue 2 and repeat.	Amir: Who is she? Leo: She's Ms. Green. Amir: Where is she? Leo: She's in the classroom. Amir: When is English class? Leo: It's on Monday at nine.	Dialogue 2 — People, place, and time Amir: Who is she? Leo: She's Ms. Green. Amir: Where is she? Leo: She's in the classroom. Amir: When is English class? Leo: It's on Monday at nine.	mixed		none	Amir: Who is she? Leo: She's Ms. Green. Amir: Where is she? Leo: She's in the classroom. Amir: When is English class? Leo: It's on Monday at nine.		not-applicable:speaking	wb1_l11_d4_e2		colors		false	true
wb1_l11	48	wb1_l11_d4	wb1_l11_d4_e3	multiple-choice		Listen and choose the best answer.	What is the new student’s name?		unknown	His name is Amir. | He is eleven. | He is from Egypt. | He is in class.	unknown	His name is Amir.		not-applicable:multiple-choice	wb1_l11_d4_e3		alphabet		false	true
wb1_l11	49	wb1_l11_d4	wb1_l11_d4_e4	multiple-choice		Listen and choose the best answer.	Where is Amir from?		unknown	He is from Brazil. | He is from Egypt. | He is eleven. | He is a teacher.	unknown	He is from Egypt.		not-applicable:multiple-choice	wb1_l11_d4_e4		other		false	true
wb1_l11	50	wb1_l11_d4	wb1_l11_d4_e5	multiple-choice		Listen and choose the best answer.	How old is Amir?		unknown	He is Amir. | He is from Egypt. | He is eleven. | He is in class.	unknown	He is eleven.		not-applicable:multiple-choice	wb1_l11_d4_e5		numbers		false	true
wb1_l11	51	wb1_l11_d4	wb1_l11_d4_e6	multiple-choice		Listen and choose the best answer.	Who is Ms. Green?		unknown	She is Amir. | She is eleven. | She is Monday. | She is the teacher.	unknown	She is the teacher.		not-applicable:multiple-choice	wb1_l11_d4_e6		colors		false	true
wb1_l11	52	wb1_l11_d4	wb1_l11_d4_e7	multiple-choice		Listen and choose the best answer.	Where is Ms. Green?		unknown	She is in the classroom. | She is on Monday. | She is eleven. | She is from Egypt.	unknown	She is in the classroom.		not-applicable:multiple-choice	wb1_l11_d4_e7		colors		false	true
wb1_l11	53	wb1_l11_d4	wb1_l11_d4_e8	multiple-choice		Listen and choose the best answer.	When is English class?		unknown	It is Ms. Green. | It is on Monday at nine. | It is in the classroom. | It is eleven.	unknown	It is on Monday at nine.		not-applicable:multiple-choice	wb1_l11_d4_e8		numbers		false	true
wb1_l11	54	wb1_l11_d4	wb1_l11_d4_e9	writing		Write the correct answer.	Where are you from?	Correct the order: Where / from / are / you	unknown		none	Where are you from?		not-applicable:writing	wb1_l11_d4_e9		other		false	true
wb1_l11	55	wb1_l11_d4	wb1_l11_d4_e10	speaking		Ask and answer naturally.	Who is she? She is Ms. Green.	Who is she? She is Ms. Green.	unknown		none	Who is she? She is Ms. Green.		not-applicable:speaking	wb1_l11_d4_e10		colors		false	true
wb1_l11	56	wb1_l11_d5	wb1_l11_d5_e1	speaking		Ask the WH-question and give the complete answer.	What is your name? My name is Maya.	What is your name?	unknown		none	What is your name? My name is Maya.		not-applicable:speaking	wb1_l11_d5_e1		other		false	true
wb1_l11	57	wb1_l11_d5	wb1_l11_d5_e2	speaking		Ask the WH-question and give the complete answer.	Who is he? He is Leo.	Who is he?	unknown		none	Who is he? He is Leo.		not-applicable:speaking	wb1_l11_d5_e2		other		false	true
wb1_l11	58	wb1_l11_d5	wb1_l11_d5_e3	speaking		Ask the WH-question and give the complete answer.	Who is she? She is my teacher.	Who is she?	unknown		none	Who is she? She is my teacher.		not-applicable:speaking	wb1_l11_d5_e3		other		false	true
wb1_l11	59	wb1_l11_d5	wb1_l11_d5_e4	speaking		Ask the WH-question and give the complete answer.	Where are you from? I am from Brazil.	Where are you from?	unknown		none	Where are you from? I am from Brazil.		not-applicable:speaking	wb1_l11_d5_e4		alphabet		false	true
wb1_l11	60	wb1_l11_d5	wb1_l11_d5_e5	speaking		Ask the WH-question and give the complete answer.	Where is the teacher? She is in the classroom.	Where is the teacher?	unknown		none	Where is the teacher? She is in the classroom.		not-applicable:speaking	wb1_l11_d5_e5		other		false	true
wb1_l11	61	wb1_l11_d5	wb1_l11_d5_e6	speaking		Ask the WH-question and give the complete answer.	When is your birthday? It is in July.	When is your birthday?	unknown		none	When is your birthday? It is in July.		not-applicable:speaking	wb1_l11_d5_e6		other		false	true
wb1_l11	62	wb1_l11_d5	wb1_l11_d5_e7	speaking		Ask the WH-question and give the complete answer.	What day is it today? It is Monday.	What day is it today?	unknown		none	What day is it today? It is Monday.		not-applicable:speaking	wb1_l11_d5_e7		other		false	true
wb1_l11	63	wb1_l11_d5	wb1_l11_d5_e8	speaking		Ask the WH-question and give the complete answer.	What month is it? It is September.	What month is it?	unknown		none	What month is it? It is September.		not-applicable:speaking	wb1_l11_d5_e8		other		false	true
wb1_l11	64	wb1_l11_d5	wb1_l11_d5_e9	speaking		Ask the WH-question and give the complete answer.	What is the date? It is September third.	What is the date?	unknown		none	What is the date? It is September third.		not-applicable:speaking	wb1_l11_d5_e9		other		false	true
wb1_l11	65	wb1_l11_d5	wb1_l11_d5_e10	speaking		Ask the WH-question and give the complete answer.	How old are you? I am eleven.	How old are you?	unknown		none	How old are you? I am eleven.		not-applicable:speaking	wb1_l11_d5_e10		alphabet		false	true
wb1_l11	66	wb1_l11_d5	wb1_l11_d5_e11	speaking		Ask the WH-question and give the complete answer.	How old is she? She is twelve.	How old is she?	unknown		none	How old is she? She is twelve.		not-applicable:speaking	wb1_l11_d5_e11		numbers		false	true
wb1_l11	67	wb1_l11_d5	wb1_l11_d5_e12	speaking		Ask the WH-question and give the complete answer.	When is the class? It is at nine o'clock.	When is the class?	unknown		none	When is the class? It is at nine o'clock.		not-applicable:speaking	wb1_l11_d5_e12		alphabet		false	true
wb1_l11	68	wb1_l11_d5	wb1_l11_d5_e13	speaking		Ask the WH-question and give the complete answer.	Who is from Mexico? Maya is from Mexico.	Who is from Mexico?	unknown		none	Who is from Mexico? Maya is from Mexico.		not-applicable:speaking	wb1_l11_d5_e13		other		false	true
wb1_l11	69	wb1_l11_d5	wb1_l11_d5_e14	speaking		Ask the WH-question and give the complete answer.	Where are the students? They are at school.	Where are the students?	unknown		none	Where are the students? They are at school.		not-applicable:speaking	wb1_l11_d5_e14		other		false	true
wb1_l11	70	wb1_l11_d5	wb1_l11_d5_e15	speaking		Ask the WH-question and give the complete answer.	What season is it? It is spring in this example.	What season is it?	unknown		none	What season is it? It is spring in this example.		not-applicable:speaking	wb1_l11_d5_e15		other		false	true
wb1_l11	71	wb1_l11_d6	wb1_l11_d6_e1	speaking		Listen to and read the complete text.	Ms. Green welcomes a new student to the Monday class. His name is Amir, and he is eleven. Maya asks, “Where are you from?” Amir says he is from Egypt. Leo asks, “When is your birthday?” Amir’s birthday is on December second. The students look at the class calendar. It is September third, and their next school event is on October tenth at noon. Amir points to Ms. Green and asks, “Who is she?” Maya answers, “She’s our English teacher.” Then Amir asks where his book is. It is on his desk. At the end, Ms. Green asks, “What questions can you ask now?” The students use what, who, where, when, and how old to learn about their new classmate.	Reading — Questions for Amir  Ms. Green welcomes a new student to the Monday class. His name is Amir, and he is eleven. Maya asks, “Where are you from?” Amir says he is from Egypt. Leo asks, “When is your birthday?” Amir’s birthday is on December second. The students look at the class calendar. It is September third, and their next school event is on October tenth at noon. Amir points to Ms. Green and asks, “Who is she?” Maya answers, “She’s our English teacher.” Then Amir asks where his book is. It is on his desk. At the end, Ms. Green asks, “What questions can you ask now?” The students use what, who, where, when, and how old to learn about their new classmate.	unknown		none	Ms. Green welcomes a new student to the Monday class. His name is Amir, and he is eleven. Maya asks, “Where are you from?” Amir says he is from Egypt. Leo asks, “When is your birthday?” Amir’s birthday is on December second. The students look at the class calendar. It is September third, and their next school event is on October tenth at noon. Amir points to Ms. Green and asks, “Who is she?” Maya answers, “She’s our English teacher.” Then Amir asks where his book is. It is on his desk. At the end, Ms. Green asks, “What questions can you ask now?” The students use what, who, where, when, and how old to learn about their new classmate.		not-applicable:speaking	wb1_l11_d6_e1		colors		false	true
wb1_l11	72	wb1_l11_d6	wb1_l11_d6_e2	multiple-choice		Answer from the reading.	Who welcomes the new student?		unknown	Ms. Green. | His name is Amir. | He is eleven. | He is from Egypt.	unknown	Ms. Green.		not-applicable:multiple-choice	wb1_l11_d6_e2		colors		false	true
wb1_l11	73	wb1_l11_d6	wb1_l11_d6_e3	multiple-choice		Answer from the reading.	What is the new student’s name?		unknown	He is eleven. | His name is Amir. | He is from Egypt. | It is on December second.	unknown	His name is Amir.		not-applicable:multiple-choice	wb1_l11_d6_e3		alphabet		false	true
wb1_l11	74	wb1_l11_d6	wb1_l11_d6_e4	multiple-choice		Answer from the reading.	How old is Amir?		unknown	He is from Egypt. | It is on December second. | He is eleven. | Monday.	unknown	He is eleven.		not-applicable:multiple-choice	wb1_l11_d6_e4		numbers		false	true
wb1_l11	75	wb1_l11_d6	wb1_l11_d6_e5	multiple-choice		Answer from the reading.	Where is Amir from?		unknown	It is on December second. | Monday. | It is September third. | He is from Egypt.	unknown	He is from Egypt.		not-applicable:multiple-choice	wb1_l11_d6_e5		other		false	true
wb1_l11	76	wb1_l11_d6	wb1_l11_d6_e6	multiple-choice		Answer from the reading.	When is Amir’s birthday?		unknown	It is on December second. | Monday. | It is September third. | It is on October tenth at noon.	unknown	It is on December second.		not-applicable:multiple-choice	wb1_l11_d6_e6		alphabet		false	true
wb1_l11	77	wb1_l11_d6	wb1_l11_d6_e7	multiple-choice		Answer from the reading.	What day is the class?		unknown	It is September third. | Monday. | It is on October tenth at noon. | She is their English teacher.	unknown	Monday.		not-applicable:multiple-choice	wb1_l11_d6_e7		other		false	true
wb1_l11	78	wb1_l11_d6	wb1_l11_d6_e8	multiple-choice		Answer from the reading.	What is the date?		unknown	It is on October tenth at noon. | She is their English teacher. | It is September third. | It is on his desk.	unknown	It is September third.		not-applicable:multiple-choice	wb1_l11_d6_e8		other		false	true
wb1_l11	79	wb1_l11_d6	wb1_l11_d6_e9	multiple-choice		Answer from the reading.	When is the next school event?		unknown	She is their English teacher. | It is on his desk. | Amir. | It is on October tenth at noon.	unknown	It is on October tenth at noon.		not-applicable:multiple-choice	wb1_l11_d6_e9		other		false	true
wb1_l11	80	wb1_l11_d6	wb1_l11_d6_e10	multiple-choice		Answer from the reading.	Who is Ms. Green?		unknown	She is their English teacher. | It is on his desk. | Amir. | What questions can you ask now?	unknown	She is their English teacher.		not-applicable:multiple-choice	wb1_l11_d6_e10		colors		false	true
wb1_l11	81	wb1_l11_d7	wb1_l11_final_v2_listen_write_1	writing	listening-writing	Listen and write exactly what you hear.	name / your / what / is		unknown		none	name / your / what / is		not-applicable:writing	wb1_l11_final_v2_listen_write_1		other		false	true
wb1_l11	82	wb1_l11_d7	wb1_l11_final_v2_listen_write_2	writing	listening-writing	Listen and write exactly what you hear.	date / the / what / is		unknown		none	date / the / what / is		not-applicable:writing	wb1_l11_final_v2_listen_write_2		other		false	true
wb1_l11	83	wb1_l11_d7	wb1_l11_final_v2_listen_write_3	writing	listening-writing	Listen and write exactly what you hear.	Who is he?		unknown		none	Who is he?		not-applicable:writing	wb1_l11_final_v2_listen_write_3		other		false	true
wb1_l11	84	wb1_l11_d7	wb1_l11_final_v2_listen_write_4	writing	listening-writing	Listen and write exactly what you hear.	How old are you?		unknown		none	How old are you?		not-applicable:writing	wb1_l11_final_v2_listen_write_4		other		false	true
wb1_l11	85	wb1_l11_d7	wb1_l11_final_v2_listen_write_5	writing	listening-writing	Listen and write exactly what you hear.	She's in the classroom.		unknown		none	She's in the classroom.		not-applicable:writing	wb1_l11_final_v2_listen_write_5		alphabet		false	true
wb1_l11	86	wb1_l11_d7	wb1_l11_final_v2_listen_write_6	writing	listening-writing	Listen and write exactly what you hear.	Who is she? She is Ms. Green.		unknown		none	Who is she? She is Ms. Green.		not-applicable:writing	wb1_l11_final_v2_listen_write_6		colors		false	true
wb1_l11	87	wb1_l11_d7	wb1_l11_final_v2_listen_write_7	writing	listening-writing	Listen and write exactly what you hear.	What day is it today? It is Monday.		unknown		none	What day is it today? It is Monday.		not-applicable:writing	wb1_l11_final_v2_listen_write_7		other		false	true
wb1_l11	88	wb1_l11_d7	wb1_l11_final_v2_listen_write_8	writing	listening-writing	Listen and write exactly what you hear.	Where are the students? They are at school.		unknown		none	Where are the students? They are at school.		not-applicable:writing	wb1_l11_final_v2_listen_write_8		other		false	true
wb1_l11	89	wb1_l11_d7	wb1_l11_final_v2_shadow_1	speaking	shadowing	Listen and repeat exactly what you hear.	name / your / what / is		unknown		none	name / your / what / is		not-applicable:speaking	wb1_l11_final_v2_shadow_1		other		false	true
wb1_l11	90	wb1_l11_d7	wb1_l11_final_v2_shadow_2	speaking	shadowing	Listen and repeat exactly what you hear.	she / how old / is		unknown		none	she / how old / is		not-applicable:speaking	wb1_l11_final_v2_shadow_2		other		false	true
wb1_l11	91	wb1_l11_d7	wb1_l11_final_v2_shadow_3	speaking	shadowing	Listen and repeat exactly what you hear.	What day is it today?		unknown		none	What day is it today?		not-applicable:speaking	wb1_l11_final_v2_shadow_3		other		false	true
wb1_l11	92	wb1_l11_d7	wb1_l11_final_v2_shadow_4	speaking	shadowing	Listen and repeat exactly what you hear.	It's on Monday at nine.		unknown		none	It's on Monday at nine.		not-applicable:speaking	wb1_l11_final_v2_shadow_4		alphabet		false	true
wb1_l11	93	wb1_l11_d7	wb1_l11_final_v2_shadow_5	speaking	shadowing	Listen and repeat exactly what you hear.	Who is he? He is Leo.		unknown		none	Who is he? He is Leo.		not-applicable:speaking	wb1_l11_final_v2_shadow_5		other		false	true
wb1_l11	94	wb1_l11_d7	wb1_l11_final_v2_shadow_6	speaking	shadowing	Listen and repeat exactly what you hear.	When is the class? It is at nine o'clock.		unknown		none	When is the class? It is at nine o'clock.		not-applicable:speaking	wb1_l11_final_v2_shadow_6		alphabet		false	true
wb1_l11	95	wb1_l11_d7	wb1_l11_final_v2_speak_1	speaking	speaking	Listen and answer aloud in English.	What is your name?		unknown		none	My name is Maya.		not-applicable:speaking	wb1_l11_final_v2_speak_1		other		false	true
wb1_l11	96	wb1_l11_d7	wb1_l11_final_v2_speak_2	speaking	speaking	Listen and answer aloud in English.	When is your birthday?		unknown		none	It is in July.		not-applicable:speaking	wb1_l11_final_v2_speak_2		other		false	true
wb1_l11	97	wb1_l11_d7	wb1_l11_final_v2_speak_3	speaking	speaking	Listen and answer aloud in English.	How old is she?		unknown		none	She is twelve.		not-applicable:speaking	wb1_l11_final_v2_speak_3		numbers		false	true
wb1_l11	98	wb1_l11_d7	wb1_l11_final_v2_speak_4	speaking	speaking	Listen and answer aloud in English.	What season is it?		unknown		none	It is spring in this example.		not-applicable:speaking	wb1_l11_final_v2_speak_4		other		false	true
wb1_l11	99	wb1_l11_d7	wb1_l11_final_v2_speak_5	speaking	speaking	Listen and answer aloud in English.	Who is Ms. Green?		unknown		none	She is the teacher.		not-applicable:speaking	wb1_l11_final_v2_speak_5		colors		false	true
wb1_l11	100	wb1_l11_d7	wb1_l11_final_v2_speak_6	speaking	speaking	Listen and answer aloud in English.	When is Amir’s birthday?		unknown		none	It is on December second.		not-applicable:speaking	wb1_l11_final_v2_speak_6		alphabet		false	true
wb1_l12	1	wb1_l12_d1	wb1_l12_d1_e1	identification		Choose the regular past form.	work		unknown	worked | works | working | worken	unknown	worked		not-applicable:identification	wb1_l12_d1_e1		other		true	false
wb1_l12	2	wb1_l12_d1	wb1_l12_d1_e2	identification		Choose the regular past form.	talk		unknown	talks | talked | talking | talken	unknown	talked		not-applicable:identification	wb1_l12_d1_e2		other		true	false
wb1_l12	3	wb1_l12_d1	wb1_l12_d1_e3	identification		Choose the regular past form.	ask		unknown	asks | asking | asked | asken	unknown	asked		not-applicable:identification	wb1_l12_d1_e3		other		true	false
wb1_l12	4	wb1_l12_d1	wb1_l12_d1_e4	identification		Choose the regular past form.	help		unknown	helps | helping | helpen | helped	unknown	helped		not-applicable:identification	wb1_l12_d1_e4		other		true	false
wb1_l12	5	wb1_l12_d1	wb1_l12_d1_e5	identification		Choose the regular past form.	play		unknown	played | plays | playing | playen	unknown	played		not-applicable:identification	wb1_l12_d1_e5		other		true	false
wb1_l12	6	wb1_l12_d1	wb1_l12_d1_e6	identification		Choose the regular past form.	call		unknown	calls | called | calling | callen	unknown	called		not-applicable:identification	wb1_l12_d1_e6		other		true	false
wb1_l12	7	wb1_l12_d1	wb1_l12_d1_e7	identification		Choose the regular past form.	open		unknown	opens | opening | opened | openen	unknown	opened		not-applicable:identification	wb1_l12_d1_e7		other		true	false
wb1_l12	8	wb1_l12_d1	wb1_l12_d1_e8	identification		Choose the regular past form.	learn		unknown	learns | learning | learnen | learned	unknown	learned		not-applicable:identification	wb1_l12_d1_e8		other		true	false
wb1_l12	9	wb1_l12_d1	wb1_l12_d1_e9	identification		Choose the regular past form.	want		unknown	wanted | wants | wanting | wanten	unknown	wanted		not-applicable:identification	wb1_l12_d1_e9		other		true	false
wb1_l12	10	wb1_l12_d1	wb1_l12_d1_e10	identification		Choose the regular past form.	need		unknown	needs | needed | needing | needen	unknown	needed		not-applicable:identification	wb1_l12_d1_e10		other		true	false
wb1_l12	11	wb1_l12_d1	wb1_l12_d1_e11	identification		Choose the regular past form.	start		unknown	starts | starting | started | starten	unknown	started		not-applicable:identification	wb1_l12_d1_e11		other		true	false
wb1_l12	12	wb1_l12_d1	wb1_l12_d1_e12	identification		Choose the regular past form.	visit		unknown	visits | visiting | visiten | visited	unknown	visited		not-applicable:identification	wb1_l12_d1_e12		other		true	false
wb1_l12	13	wb1_l12_d1	wb1_l12_d1_e13	identification		Choose the regular past form.	watch		unknown	watched | watchs | watching | watchen	unknown	watched		not-applicable:identification	wb1_l12_d1_e13		other		true	false
wb1_l12	14	wb1_l12_d1	wb1_l12_d1_e14	identification		Choose the regular past form.	clean		unknown	cleans | cleaned | cleaning | cleanen	unknown	cleaned		not-applicable:identification	wb1_l12_d1_e14		other		true	false
wb1_l12	15	wb1_l12_d1	wb1_l12_d1_e15	identification		Choose the regular past form.	listen		unknown	listens | listening | listened | listenen	unknown	listened		not-applicable:identification	wb1_l12_d1_e15		other		true	false
wb1_l12	16	wb1_l12_d2	wb1_l12_d2_e1	writing		Write the regular past form with -ed.	work	work → ______	unknown		none	worked		not-applicable:writing	wb1_l12_d2_e1		other		false	true
wb1_l12	17	wb1_l12_d2	wb1_l12_d2_e2	writing		Write the regular past form with -ed.	talk	talk → ______	unknown		none	talked		not-applicable:writing	wb1_l12_d2_e2		other		false	true
wb1_l12	18	wb1_l12_d2	wb1_l12_d2_e3	writing		Write the regular past form with -ed.	ask	ask → ______	unknown		none	asked		not-applicable:writing	wb1_l12_d2_e3		other		false	true
wb1_l12	19	wb1_l12_d2	wb1_l12_d2_e4	writing		Write the regular past form with -ed.	help	help → ______	unknown		none	helped		not-applicable:writing	wb1_l12_d2_e4		other		false	true
wb1_l12	20	wb1_l12_d2	wb1_l12_d2_e5	writing		Write the regular past form with -ed.	play	play → ______	unknown		none	played		not-applicable:writing	wb1_l12_d2_e5		other		false	true
wb1_l12	21	wb1_l12_d2	wb1_l12_d2_e6	writing		Write the regular past form with -ed.	call	call → ______	unknown		none	called		not-applicable:writing	wb1_l12_d2_e6		other		false	true
wb1_l12	22	wb1_l12_d2	wb1_l12_d2_e7	writing		Write the regular past form with -ed.	open	open → ______	unknown		none	opened		not-applicable:writing	wb1_l12_d2_e7		other		false	true
wb1_l12	23	wb1_l12_d2	wb1_l12_d2_e8	writing		Write the regular past form with -ed.	learn	learn → ______	unknown		none	learned		not-applicable:writing	wb1_l12_d2_e8		other		false	true
wb1_l12	24	wb1_l12_d2	wb1_l12_d2_e9	writing		Write the regular past form with -ed.	want	want → ______	unknown		none	wanted		not-applicable:writing	wb1_l12_d2_e9		other		false	true
wb1_l12	25	wb1_l12_d2	wb1_l12_d2_e10	writing		Write the regular past form with -ed.	need	need → ______	unknown		none	needed		not-applicable:writing	wb1_l12_d2_e10		other		false	true
wb1_l12	26	wb1_l12_d2	wb1_l12_d2_e11	writing		Write the regular past form with -ed.	start	start → ______	unknown		none	started		not-applicable:writing	wb1_l12_d2_e11		other		false	true
wb1_l12	27	wb1_l12_d2	wb1_l12_d2_e12	writing		Write the regular past form with -ed.	visit	visit → ______	unknown		none	visited		not-applicable:writing	wb1_l12_d2_e12		other		false	true
wb1_l12	28	wb1_l12_d2	wb1_l12_d2_e13	writing		Write the regular past form with -ed.	watch	watch → ______	unknown		none	watched		not-applicable:writing	wb1_l12_d2_e13		other		false	true
wb1_l12	29	wb1_l12_d2	wb1_l12_d2_e14	writing		Write the regular past form with -ed.	clean	clean → ______	unknown		none	cleaned		not-applicable:writing	wb1_l12_d2_e14		other		false	true
wb1_l12	30	wb1_l12_d2	wb1_l12_d2_e15	writing		Write the regular past form with -ed.	listen	listen → ______	unknown		none	listened		not-applicable:writing	wb1_l12_d2_e15		other		false	true
wb1_l12	31	wb1_l12_d3	wb1_l12_d3_e1	multiple-choice		Listen to the whole word and choose the sound of -ed.	worked		unknown	/t/ | /d/ | /ɪd/ | silent	unknown	/t/		not-applicable:multiple-choice	wb1_l12_d3_e1		alphabet		false	true
